building_count,total_risk,grid_id,grid_bounds,avg_risk
14.0,3.44910356402,991,"[[42.378550418700044, -82.978667000000058], [42.378550418700044, -82.97107900000006], [42.385039017000047, -82.97107900000006], [42.385039017000047, -82.978667000000058]]",0.246364540287
99.0,29.327909708,992,"[[42.378550418700044, -82.97107900000006], [42.378550418700044, -82.963491000000062], [42.385039017000047, -82.963491000000062], [42.385039017000047, -82.97107900000006]]",0.296241512202
148.0,41.6608411968,993,"[[42.378550418700044, -82.963491000000062], [42.378550418700044, -82.955903000000063], [42.385039017000047, -82.955903000000063], [42.385039017000047, -82.963491000000062]]",0.281492170248
149.0,48.9291799366,994,"[[42.378550418700044, -82.955903000000063], [42.378550418700044, -82.948315000000065], [42.385039017000047, -82.948315000000065], [42.385039017000047, -82.955903000000063]]",0.328383757964
133.0,42.2085006833,995,"[[42.378550418700044, -82.948315000000065], [42.378550418700044, -82.940727000000066], [42.385039017000047, -82.940727000000066], [42.385039017000047, -82.948315000000065]]",0.317357147995
2.0,0.16937148571,999,"[[42.378550418700044, -82.917963000000071], [42.378550418700044, -82.910375000000073], [42.385039017000047, -82.910375000000073], [42.385039017000047, -82.917963000000071]]",0.0846857428551
7.0,1.73704645038,1001,"[[42.385039017000047, -83.282186999999993], [42.385039017000047, -83.274598999999995], [42.391527615300049, -83.274598999999995], [42.391527615300049, -83.282186999999993]]",0.248149492911
43.0,13.4663797915,1002,"[[42.385039017000047, -83.274598999999995], [42.385039017000047, -83.267010999999997], [42.391527615300049, -83.267010999999997], [42.391527615300049, -83.274598999999995]]",0.313171623058
113.0,37.0952218473,1003,"[[42.385039017000047, -83.267010999999997], [42.385039017000047, -83.259422999999998], [42.391527615300049, -83.259422999999998], [42.391527615300049, -83.267010999999997]]",0.328276299534
200.0,61.7739355862,1004,"[[42.385039017000047, -83.259422999999998], [42.385039017000047, -83.251835], [42.391527615300049, -83.251835], [42.391527615300049, -83.259422999999998]]",0.308869677931
209.0,78.2940288186,1005,"[[42.385039017000047, -83.251835], [42.385039017000047, -83.244247000000001], [42.391527615300049, -83.244247000000001], [42.391527615300049, -83.251835]]",0.374612578079
255.0,91.2208906412,1006,"[[42.385039017000047, -83.244247000000001], [42.385039017000047, -83.236659000000003], [42.391527615300049, -83.236659000000003], [42.391527615300049, -83.244247000000001]]",0.357728982907
191.0,64.3148320913,1007,"[[42.385039017000047, -83.236659000000003], [42.385039017000047, -83.229071000000005], [42.391527615300049, -83.229071000000005], [42.391527615300049, -83.236659000000003]]",0.336726869588
145.0,44.738458544,1008,"[[42.385039017000047, -83.229071000000005], [42.385039017000047, -83.221483000000006], [42.391527615300049, -83.221483000000006], [42.391527615300049, -83.229071000000005]]",0.308541093407
189.0,53.7951676249,1009,"[[42.385039017000047, -83.221483000000006], [42.385039017000047, -83.213895000000008], [42.391527615300049, -83.213895000000008], [42.391527615300049, -83.221483000000006]]",0.284630516534
173.0,53.1879417002,1010,"[[42.385039017000047, -83.213895000000008], [42.385039017000047, -83.20630700000001], [42.391527615300049, -83.20630700000001], [42.391527615300049, -83.213895000000008]]",0.307444749712
274.0,90.1221890151,1011,"[[42.385039017000047, -83.20630700000001], [42.385039017000047, -83.198719000000011], [42.391527615300049, -83.198719000000011], [42.391527615300049, -83.20630700000001]]",0.328913098595
334.0,118.298392028,1012,"[[42.385039017000047, -83.198719000000011], [42.385039017000047, -83.191131000000013], [42.391527615300049, -83.191131000000013], [42.391527615300049, -83.198719000000011]]",0.354186802478
338.0,117.02779907,1013,"[[42.385039017000047, -83.191131000000013], [42.385039017000047, -83.183543000000014], [42.391527615300049, -83.183543000000014], [42.391527615300049, -83.191131000000013]]",0.346236091923
128.0,38.2852858305,1014,"[[42.385039017000047, -83.183543000000014], [42.385039017000047, -83.175955000000016], [42.391527615300049, -83.175955000000016], [42.391527615300049, -83.183543000000014]]",0.299103795551
186.0,67.5865368247,1015,"[[42.385039017000047, -83.175955000000016], [42.385039017000047, -83.168367000000018], [42.391527615300049, -83.168367000000018], [42.391527615300049, -83.175955000000016]]",0.363368477552
193.0,65.8794211447,1016,"[[42.385039017000047, -83.168367000000018], [42.385039017000047, -83.160779000000019], [42.391527615300049, -83.160779000000019], [42.391527615300049, -83.168367000000018]]",0.341344151009
263.0,90.3687111139,1017,"[[42.385039017000047, -83.160779000000019], [42.385039017000047, -83.153191000000021], [42.391527615300049, -83.153191000000021], [42.391527615300049, -83.160779000000019]]",0.343607266593
164.0,57.503762722,1018,"[[42.385039017000047, -83.153191000000021], [42.385039017000047, -83.145603000000023], [42.391527615300049, -83.145603000000023], [42.391527615300049, -83.153191000000021]]",0.350632699524
359.0,116.254118592,1019,"[[42.385039017000047, -83.145603000000023], [42.385039017000047, -83.138015000000024], [42.391527615300049, -83.138015000000024], [42.391527615300049, -83.145603000000023]]",0.323827628389
371.0,125.055914849,1020,"[[42.385039017000047, -83.138015000000024], [42.385039017000047, -83.130427000000026], [42.391527615300049, -83.130427000000026], [42.391527615300049, -83.138015000000024]]",0.337077937598
384.0,134.581309736,1021,"[[42.385039017000047, -83.130427000000026], [42.385039017000047, -83.122839000000027], [42.391527615300049, -83.122839000000027], [42.391527615300049, -83.130427000000026]]",0.35047216077
351.0,117.707665056,1022,"[[42.385039017000047, -83.122839000000027], [42.385039017000047, -83.115251000000029], [42.391527615300049, -83.115251000000029], [42.391527615300049, -83.122839000000027]]",0.335349473094
296.0,101.229874849,1023,"[[42.385039017000047, -83.115251000000029], [42.385039017000047, -83.107663000000031], [42.391527615300049, -83.107663000000031], [42.391527615300049, -83.115251000000029]]",0.341992820437
146.0,48.0003488362,1024,"[[42.385039017000047, -83.107663000000031], [42.385039017000047, -83.100075000000032], [42.391527615300049, -83.100075000000032], [42.391527615300049, -83.107663000000031]]",0.328769512577
185.0,63.0688071847,1025,"[[42.385039017000047, -83.100075000000032], [42.385039017000047, -83.092487000000034], [42.391527615300049, -83.092487000000034], [42.391527615300049, -83.100075000000032]]",0.340912471269
175.0,51.5898042619,1026,"[[42.385039017000047, -83.092487000000034], [42.385039017000047, -83.084899000000036], [42.391527615300049, -83.084899000000036], [42.391527615300049, -83.092487000000034]]",0.294798881497
194.0,61.9934982657,1027,"[[42.385039017000047, -83.084899000000036], [42.385039017000047, -83.077311000000037], [42.391527615300049, -83.077311000000037], [42.391527615300049, -83.084899000000036]]",0.319554114772
168.0,61.2998048663,1028,"[[42.385039017000047, -83.077311000000037], [42.385039017000047, -83.069723000000039], [42.391527615300049, -83.069723000000039], [42.391527615300049, -83.077311000000037]]",0.364879790871
25.0,7.1756529212,1029,"[[42.385039017000047, -83.069723000000039], [42.385039017000047, -83.06213500000004], [42.391527615300049, -83.06213500000004], [42.391527615300049, -83.069723000000039]]",0.287026116848
13.0,3.78555339575,1030,"[[42.385039017000047, -83.06213500000004], [42.385039017000047, -83.054547000000042], [42.391527615300049, -83.054547000000042], [42.391527615300049, -83.06213500000004]]",0.291196415057
12.0,3.10952189565,1031,"[[42.385039017000047, -83.054547000000042], [42.385039017000047, -83.046959000000044], [42.391527615300049, -83.046959000000044], [42.391527615300049, -83.054547000000042]]",0.259126824637
93.0,25.6873641014,1032,"[[42.385039017000047, -83.046959000000044], [42.385039017000047, -83.039371000000045], [42.391527615300049, -83.039371000000045], [42.391527615300049, -83.046959000000044]]",0.276208216144
99.0,32.8593343198,1033,"[[42.385039017000047, -83.039371000000045], [42.385039017000047, -83.031783000000047], [42.391527615300049, -83.031783000000047], [42.391527615300049, -83.039371000000045]]",0.331912467877
155.0,58.0116810501,1034,"[[42.385039017000047, -83.031783000000047], [42.385039017000047, -83.024195000000049], [42.391527615300049, -83.024195000000049], [42.391527615300049, -83.031783000000047]]",0.37426891
166.0,43.7365294397,1035,"[[42.385039017000047, -83.024195000000049], [42.385039017000047, -83.01660700000005], [42.391527615300049, -83.01660700000005], [42.391527615300049, -83.024195000000049]]",0.263473068914
375.0,148.259459704,1036,"[[42.385039017000047, -83.01660700000005], [42.385039017000047, -83.009019000000052], [42.391527615300049, -83.009019000000052], [42.391527615300049, -83.01660700000005]]",0.395358559211
195.0,57.2728675902,1037,"[[42.385039017000047, -83.009019000000052], [42.385039017000047, -83.001431000000053], [42.391527615300049, -83.001431000000053], [42.391527615300049, -83.009019000000052]]",0.293707013283
156.0,45.4649183452,1038,"[[42.385039017000047, -83.001431000000053], [42.385039017000047, -82.993843000000055], [42.391527615300049, -82.993843000000055], [42.391527615300049, -83.001431000000053]]",0.291441784264
151.0,50.3123322725,1039,"[[42.385039017000047, -82.993843000000055], [42.385039017000047, -82.986255000000057], [42.391527615300049, -82.986255000000057], [42.391527615300049, -82.993843000000055]]",0.33319425346
38.0,8.11128646135,1040,"[[42.385039017000047, -82.986255000000057], [42.385039017000047, -82.978667000000058], [42.391527615300049, -82.978667000000058], [42.391527615300049, -82.986255000000057]]",0.213454906878
107.0,26.44729653,1041,"[[42.385039017000047, -82.978667000000058], [42.385039017000047, -82.97107900000006], [42.391527615300049, -82.97107900000006], [42.391527615300049, -82.978667000000058]]",0.247170995608
172.0,54.5190209448,1042,"[[42.385039017000047, -82.97107900000006], [42.385039017000047, -82.963491000000062], [42.391527615300049, -82.963491000000062], [42.391527615300049, -82.97107900000006]]",0.316971052005
133.0,49.297585994,1043,"[[42.385039017000047, -82.963491000000062], [42.385039017000047, -82.955903000000063], [42.391527615300049, -82.955903000000063], [42.391527615300049, -82.963491000000062]]",0.370658541308
188.0,64.8577625453,1044,"[[42.385039017000047, -82.955903000000063], [42.385039017000047, -82.948315000000065], [42.391527615300049, -82.948315000000065], [42.391527615300049, -82.955903000000063]]",0.344988098645
197.0,71.2751668394,1045,"[[42.385039017000047, -82.948315000000065], [42.385039017000047, -82.940727000000066], [42.391527615300049, -82.940727000000066], [42.391527615300049, -82.948315000000065]]",0.361802877357
78.0,24.1660776138,1046,"[[42.385039017000047, -82.940727000000066], [42.385039017000047, -82.933139000000068], [42.391527615300049, -82.933139000000068], [42.391527615300049, -82.940727000000066]]",0.30982150787
14.0,5.02702632546,1047,"[[42.385039017000047, -82.933139000000068], [42.385039017000047, -82.92555100000007], [42.391527615300049, -82.92555100000007], [42.391527615300049, -82.933139000000068]]",0.359073308962
1.0,0.0846857428551,1050,"[[42.391527615300049, -83.289774999999992], [42.391527615300049, -83.282186999999993], [42.398016213600052, -83.282186999999993], [42.398016213600052, -83.289774999999992]]",0.0846857428551
4.0,0.92448067665,1051,"[[42.391527615300049, -83.282186999999993], [42.391527615300049, -83.274598999999995], [42.398016213600052, -83.274598999999995], [42.398016213600052, -83.282186999999993]]",0.231120169163
2.0,0.279095470905,1052,"[[42.391527615300049, -83.274598999999995], [42.391527615300049, -83.267010999999997], [42.398016213600052, -83.267010999999997], [42.398016213600052, -83.274598999999995]]",0.139547735452
125.0,40.3502053022,1053,"[[42.391527615300049, -83.267010999999997], [42.391527615300049, -83.259422999999998], [42.398016213600052, -83.259422999999998], [42.398016213600052, -83.267010999999997]]",0.322801642418
177.0,61.40507707,1054,"[[42.391527615300049, -83.259422999999998], [42.391527615300049, -83.251835], [42.398016213600052, -83.251835], [42.398016213600052, -83.259422999999998]]",0.346921339378
187.0,69.5765190422,1055,"[[42.391527615300049, -83.251835], [42.391527615300049, -83.244247000000001], [42.398016213600052, -83.244247000000001], [42.398016213600052, -83.251835]]",0.37206694675
267.0,93.5821706355,1056,"[[42.391527615300049, -83.244247000000001], [42.391527615300049, -83.236659000000003], [42.398016213600052, -83.236659000000003], [42.398016213600052, -83.244247000000001]]",0.350495021107
131.0,43.051140517,1057,"[[42.391527615300049, -83.236659000000003], [42.391527615300049, -83.229071000000005], [42.398016213600052, -83.229071000000005], [42.398016213600052, -83.236659000000003]]",0.328634660435
134.0,38.5233941078,1058,"[[42.391527615300049, -83.229071000000005], [42.391527615300049, -83.221483000000006], [42.398016213600052, -83.221483000000006], [42.398016213600052, -83.229071000000005]]",0.28748801573
166.0,53.1243570447,1059,"[[42.391527615300049, -83.221483000000006], [42.391527615300049, -83.213895000000008], [42.398016213600052, -83.213895000000008], [42.398016213600052, -83.221483000000006]]",0.320026247257
199.0,65.2452979088,1060,"[[42.391527615300049, -83.213895000000008], [42.391527615300049, -83.20630700000001], [42.398016213600052, -83.20630700000001], [42.398016213600052, -83.213895000000008]]",0.327865818637
260.0,84.0269039869,1061,"[[42.391527615300049, -83.20630700000001], [42.391527615300049, -83.198719000000011], [42.398016213600052, -83.198719000000011], [42.398016213600052, -83.20630700000001]]",0.32318039995
329.0,110.737651408,1062,"[[42.391527615300049, -83.198719000000011], [42.391527615300049, -83.191131000000013], [42.398016213600052, -83.191131000000013], [42.398016213600052, -83.198719000000011]]",0.336588606102
357.0,125.964542091,1063,"[[42.391527615300049, -83.191131000000013], [42.391527615300049, -83.183543000000014], [42.398016213600052, -83.183543000000014], [42.398016213600052, -83.191131000000013]]",0.352841854596
172.0,62.4454947412,1064,"[[42.391527615300049, -83.183543000000014], [42.391527615300049, -83.175955000000016], [42.398016213600052, -83.175955000000016], [42.398016213600052, -83.183543000000014]]",0.363055201984
102.0,34.48887977,1065,"[[42.391527615300049, -83.175955000000016], [42.391527615300049, -83.168367000000018], [42.398016213600052, -83.168367000000018], [42.398016213600052, -83.175955000000016]]",0.338126272255
103.0,36.4784435332,1066,"[[42.391527615300049, -83.168367000000018], [42.391527615300049, -83.160779000000019], [42.398016213600052, -83.160779000000019], [42.398016213600052, -83.168367000000018]]",0.354159645953
281.0,97.2508943975,1067,"[[42.391527615300049, -83.160779000000019], [42.391527615300049, -83.153191000000021], [42.398016213600052, -83.153191000000021], [42.398016213600052, -83.160779000000019]]",0.346088592162
159.0,59.1896446943,1068,"[[42.391527615300049, -83.153191000000021], [42.391527615300049, -83.145603000000023], [42.398016213600052, -83.145603000000023], [42.398016213600052, -83.153191000000021]]",0.372261916316
124.0,41.9302048683,1069,"[[42.391527615300049, -83.145603000000023], [42.391527615300049, -83.138015000000024], [42.398016213600052, -83.138015000000024], [42.398016213600052, -83.145603000000023]]",0.338146813454
184.0,56.7436777055,1070,"[[42.391527615300049, -83.138015000000024], [42.391527615300049, -83.130427000000026], [42.398016213600052, -83.130427000000026], [42.398016213600052, -83.138015000000024]]",0.308389552747
289.0,98.6948181093,1071,"[[42.391527615300049, -83.130427000000026], [42.391527615300049, -83.122839000000027], [42.398016213600052, -83.122839000000027], [42.398016213600052, -83.130427000000026]]",0.341504560932
365.0,128.209352195,1072,"[[42.391527615300049, -83.122839000000027], [42.391527615300049, -83.115251000000029], [42.398016213600052, -83.115251000000029], [42.398016213600052, -83.122839000000027]]",0.351258499165
199.0,64.0814138055,1073,"[[42.391527615300049, -83.115251000000029], [42.391527615300049, -83.107663000000031], [42.398016213600052, -83.107663000000031], [42.398016213600052, -83.115251000000029]]",0.322017154801
39.0,12.2599547803,1074,"[[42.391527615300049, -83.107663000000031], [42.391527615300049, -83.100075000000032], [42.398016213600052, -83.100075000000032], [42.398016213600052, -83.107663000000031]]",0.31435781488
17.0,5.30596649647,1075,"[[42.391527615300049, -83.100075000000032], [42.391527615300049, -83.092487000000034], [42.398016213600052, -83.092487000000034], [42.398016213600052, -83.100075000000032]]",0.312115676263
72.0,22.2015844882,1076,"[[42.391527615300049, -83.092487000000034], [42.391527615300049, -83.084899000000036], [42.398016213600052, -83.084899000000036], [42.398016213600052, -83.092487000000034]]",0.308355340113
190.0,72.3657734394,1077,"[[42.391527615300049, -83.084899000000036], [42.391527615300049, -83.077311000000037], [42.398016213600052, -83.077311000000037], [42.398016213600052, -83.084899000000036]]",0.380872491786
121.0,45.2113680541,1078,"[[42.391527615300049, -83.077311000000037], [42.391527615300049, -83.069723000000039], [42.398016213600052, -83.069723000000039], [42.398016213600052, -83.077311000000037]]",0.373647669869
17.0,4.42102327943,1079,"[[42.391527615300049, -83.069723000000039], [42.391527615300049, -83.06213500000004], [42.398016213600052, -83.06213500000004], [42.398016213600052, -83.069723000000039]]",0.260060192908
7.0,3.20926693082,1080,"[[42.391527615300049, -83.06213500000004], [42.391527615300049, -83.054547000000042], [42.398016213600052, -83.054547000000042], [42.398016213600052, -83.06213500000004]]",0.458466704403
15.0,5.38877353072,1081,"[[42.391527615300049, -83.054547000000042], [42.391527615300049, -83.046959000000044], [42.398016213600052, -83.046959000000044], [42.398016213600052, -83.054547000000042]]",0.359251568715
42.0,13.3197257221,1082,"[[42.391527615300049, -83.046959000000044], [42.391527615300049, -83.039371000000045], [42.398016213600052, -83.039371000000045], [42.398016213600052, -83.046959000000044]]",0.317136326716
44.0,10.9006537199,1083,"[[42.391527615300049, -83.039371000000045], [42.391527615300049, -83.031783000000047], [42.398016213600052, -83.031783000000047], [42.398016213600052, -83.039371000000045]]",0.247742129998
37.0,8.61730697751,1084,"[[42.391527615300049, -83.031783000000047], [42.391527615300049, -83.024195000000049], [42.398016213600052, -83.024195000000049], [42.398016213600052, -83.031783000000047]]",0.232900188581
147.0,41.4015274942,1085,"[[42.391527615300049, -83.024195000000049], [42.391527615300049, -83.01660700000005], [42.398016213600052, -83.01660700000005], [42.398016213600052, -83.024195000000049]]",0.281643044178
140.0,41.86819309,1086,"[[42.391527615300049, -83.01660700000005], [42.391527615300049, -83.009019000000052], [42.398016213600052, -83.009019000000052], [42.398016213600052, -83.01660700000005]]",0.299058522071
216.0,60.7210656106,1087,"[[42.391527615300049, -83.009019000000052], [42.391527615300049, -83.001431000000053], [42.398016213600052, -83.001431000000053], [42.398016213600052, -83.009019000000052]]",0.281116044494
77.0,21.0020726025,1088,"[[42.391527615300049, -83.001431000000053], [42.391527615300049, -82.993843000000055], [42.398016213600052, -82.993843000000055], [42.398016213600052, -83.001431000000053]]",0.272754189643
66.0,15.5756619871,1089,"[[42.391527615300049, -82.993843000000055], [42.391527615300049, -82.986255000000057], [42.398016213600052, -82.986255000000057], [42.398016213600052, -82.993843000000055]]",0.235994878592
107.0,31.5406726897,1090,"[[42.391527615300049, -82.986255000000057], [42.391527615300049, -82.978667000000058], [42.398016213600052, -82.978667000000058], [42.398016213600052, -82.986255000000057]]",0.29477264196
11.0,2.7114046514,1091,"[[42.391527615300049, -82.978667000000058], [42.391527615300049, -82.97107900000006], [42.398016213600052, -82.97107900000006], [42.398016213600052, -82.978667000000058]]",0.246491331946
237.0,72.8052101433,1092,"[[42.391527615300049, -82.97107900000006], [42.391527615300049, -82.963491000000062], [42.398016213600052, -82.963491000000062], [42.398016213600052, -82.97107900000006]]",0.307194979508
243.0,75.6568415463,1093,"[[42.391527615300049, -82.963491000000062], [42.391527615300049, -82.955903000000063], [42.398016213600052, -82.955903000000063], [42.398016213600052, -82.963491000000062]]",0.311345026939
251.0,88.8167824447,1094,"[[42.391527615300049, -82.955903000000063], [42.391527615300049, -82.948315000000065], [42.398016213600052, -82.948315000000065], [42.398016213600052, -82.955903000000063]]",0.353851722887
294.0,104.747492671,1095,"[[42.391527615300049, -82.948315000000065], [42.391527615300049, -82.940727000000066], [42.398016213600052, -82.940727000000066], [42.398016213600052, -82.948315000000065]]",0.356283988677
328.0,114.731263846,1096,"[[42.391527615300049, -82.940727000000066], [42.391527615300049, -82.933139000000068], [42.398016213600052, -82.933139000000068], [42.398016213600052, -82.940727000000066]]",0.349790438555
91.0,25.3572953641,1097,"[[42.391527615300049, -82.933139000000068], [42.391527615300049, -82.92555100000007], [42.398016213600052, -82.92555100000007], [42.398016213600052, -82.933139000000068]]",0.278651597408
61.0,18.9762314558,1098,"[[42.391527615300049, -82.92555100000007], [42.391527615300049, -82.917963000000071], [42.398016213600052, -82.917963000000071], [42.398016213600052, -82.92555100000007]]",0.31108576157
17.0,5.46432888508,1101,"[[42.398016213600052, -83.282186999999993], [42.398016213600052, -83.274598999999995], [42.404504811900054, -83.274598999999995], [42.404504811900054, -83.282186999999993]]",0.321431110887
101.0,31.7279079854,1102,"[[42.398016213600052, -83.274598999999995], [42.398016213600052, -83.267010999999997], [42.404504811900054, -83.267010999999997], [42.404504811900054, -83.274598999999995]]",0.314137702826
217.0,71.7290092409,1103,"[[42.398016213600052, -83.267010999999997], [42.398016213600052, -83.259422999999998], [42.404504811900054, -83.259422999999998], [42.404504811900054, -83.267010999999997]]",0.330548429681
219.0,80.200835824,1104,"[[42.398016213600052, -83.259422999999998], [42.398016213600052, -83.251835], [42.404504811900054, -83.251835], [42.404504811900054, -83.259422999999998]]",0.36621386221
179.0,65.1610580981,1105,"[[42.398016213600052, -83.251835], [42.398016213600052, -83.244247000000001], [42.404504811900054, -83.244247000000001], [42.404504811900054, -83.251835]]",0.364028257531
299.0,103.081919074,1106,"[[42.398016213600052, -83.244247000000001], [42.398016213600052, -83.236659000000003], [42.404504811900054, -83.236659000000003], [42.404504811900054, -83.244247000000001]]",0.344755582187
149.0,45.3453953564,1107,"[[42.398016213600052, -83.236659000000003], [42.398016213600052, -83.229071000000005], [42.404504811900054, -83.229071000000005], [42.404504811900054, -83.236659000000003]]",0.304331512459
200.0,60.5196653902,1108,"[[42.398016213600052, -83.229071000000005], [42.398016213600052, -83.221483000000006], [42.404504811900054, -83.221483000000006], [42.404504811900054, -83.229071000000005]]",0.302598326951
207.0,52.6729811132,1109,"[[42.398016213600052, -83.221483000000006], [42.398016213600052, -83.213895000000008], [42.404504811900054, -83.213895000000008], [42.404504811900054, -83.221483000000006]]",0.254458845957
187.0,62.2965390682,1110,"[[42.398016213600052, -83.213895000000008], [42.398016213600052, -83.20630700000001], [42.404504811900054, -83.20630700000001], [42.404504811900054, -83.213895000000008]]",0.333136572557
254.0,81.5839411616,1111,"[[42.398016213600052, -83.20630700000001], [42.398016213600052, -83.198719000000011], [42.404504811900054, -83.198719000000011], [42.404504811900054, -83.20630700000001]]",0.321196618747
277.0,90.0777063072,1112,"[[42.398016213600052, -83.198719000000011], [42.398016213600052, -83.191131000000013], [42.404504811900054, -83.191131000000013], [42.404504811900054, -83.198719000000011]]",0.325190275477
318.0,108.766055554,1113,"[[42.398016213600052, -83.191131000000013], [42.398016213600052, -83.183543000000014], [42.404504811900054, -83.183543000000014], [42.404504811900054, -83.191131000000013]]",0.342031621239
345.0,125.17117992,1114,"[[42.398016213600052, -83.183543000000014], [42.398016213600052, -83.175955000000016], [42.404504811900054, -83.175955000000016], [42.404504811900054, -83.183543000000014]]",0.362815014262
357.0,130.952154219,1115,"[[42.398016213600052, -83.175955000000016], [42.398016213600052, -83.168367000000018], [42.404504811900054, -83.168367000000018], [42.404504811900054, -83.175955000000016]]",0.366812756916
253.0,89.4088221192,1116,"[[42.398016213600052, -83.168367000000018], [42.398016213600052, -83.160779000000019], [42.404504811900054, -83.160779000000019], [42.404504811900054, -83.168367000000018]]",0.353394553831
329.0,117.602080375,1117,"[[42.398016213600052, -83.160779000000019], [42.398016213600052, -83.153191000000021], [42.404504811900054, -83.153191000000021], [42.404504811900054, -83.160779000000019]]",0.357453131839
210.0,73.3083811402,1118,"[[42.398016213600052, -83.153191000000021], [42.398016213600052, -83.145603000000023], [42.404504811900054, -83.145603000000023], [42.404504811900054, -83.153191000000021]]",0.349087529239
277.0,100.592682213,1119,"[[42.398016213600052, -83.145603000000023], [42.398016213600052, -83.138015000000024], [42.404504811900054, -83.138015000000024], [42.404504811900054, -83.145603000000023]]",0.363150477302
272.0,94.1793406308,1120,"[[42.398016213600052, -83.138015000000024], [42.398016213600052, -83.130427000000026], [42.404504811900054, -83.130427000000026], [42.404504811900054, -83.138015000000024]]",0.346247575848
117.0,42.835208118,1121,"[[42.398016213600052, -83.130427000000026], [42.398016213600052, -83.122839000000027], [42.404504811900054, -83.122839000000027], [42.404504811900054, -83.130427000000026]]",0.366112889897
146.0,51.321198672,1122,"[[42.398016213600052, -83.122839000000027], [42.398016213600052, -83.115251000000029], [42.404504811900054, -83.115251000000029], [42.404504811900054, -83.122839000000027]]",0.351515059398
78.0,21.9559939206,1123,"[[42.398016213600052, -83.115251000000029], [42.398016213600052, -83.107663000000031], [42.404504811900054, -83.107663000000031], [42.404504811900054, -83.115251000000029]]",0.281487101546
16.0,5.46196711063,1124,"[[42.398016213600052, -83.107663000000031], [42.398016213600052, -83.100075000000032], [42.404504811900054, -83.100075000000032], [42.404504811900054, -83.107663000000031]]",0.341372944414
32.0,8.14484983683,1125,"[[42.398016213600052, -83.100075000000032], [42.398016213600052, -83.092487000000034], [42.404504811900054, -83.092487000000034], [42.404504811900054, -83.100075000000032]]",0.254526557401
16.0,6.13675910234,1126,"[[42.398016213600052, -83.092487000000034], [42.398016213600052, -83.084899000000036], [42.404504811900054, -83.084899000000036], [42.404504811900054, -83.092487000000034]]",0.383547443897
12.0,4.33637914061,1127,"[[42.398016213600052, -83.084899000000036], [42.398016213600052, -83.077311000000037], [42.404504811900054, -83.077311000000037], [42.404504811900054, -83.084899000000036]]",0.361364928384
31.0,9.46096399426,1128,"[[42.398016213600052, -83.077311000000037], [42.398016213600052, -83.069723000000039], [42.404504811900054, -83.069723000000039], [42.404504811900054, -83.077311000000037]]",0.305192386912
3.0,0.782063186168,1129,"[[42.398016213600052, -83.069723000000039], [42.398016213600052, -83.06213500000004], [42.404504811900054, -83.06213500000004], [42.404504811900054, -83.069723000000039]]",0.260687728723
8.0,2.7632291913,1130,"[[42.398016213600052, -83.06213500000004], [42.398016213600052, -83.054547000000042], [42.404504811900054, -83.054547000000042], [42.404504811900054, -83.06213500000004]]",0.345403648913
13.0,1.97948655486,1131,"[[42.398016213600052, -83.054547000000042], [42.398016213600052, -83.046959000000044], [42.404504811900054, -83.046959000000044], [42.404504811900054, -83.054547000000042]]",0.152268196528
31.0,12.2492779195,1132,"[[42.398016213600052, -83.046959000000044], [42.398016213600052, -83.039371000000045], [42.404504811900054, -83.039371000000045], [42.404504811900054, -83.046959000000044]]",0.395137997404
39.0,12.244166851,1133,"[[42.398016213600052, -83.039371000000045], [42.398016213600052, -83.031783000000047], [42.404504811900054, -83.031783000000047], [42.404504811900054, -83.039371000000045]]",0.31395299618
20.0,5.00322803855,1134,"[[42.398016213600052, -83.031783000000047], [42.398016213600052, -83.024195000000049], [42.404504811900054, -83.024195000000049], [42.404504811900054, -83.031783000000047]]",0.250161401927
92.0,26.2070489526,1135,"[[42.398016213600052, -83.024195000000049], [42.398016213600052, -83.01660700000005], [42.404504811900054, -83.01660700000005], [42.404504811900054, -83.024195000000049]]",0.284859227745
60.0,18.5717886388,1136,"[[42.398016213600052, -83.01660700000005], [42.398016213600052, -83.009019000000052], [42.404504811900054, -83.009019000000052], [42.404504811900054, -83.01660700000005]]",0.309529810647
86.0,24.5003193319,1137,"[[42.398016213600052, -83.009019000000052], [42.398016213600052, -83.001431000000053], [42.404504811900054, -83.001431000000053], [42.404504811900054, -83.009019000000052]]",0.284887434092
93.0,31.4873879254,1138,"[[42.398016213600052, -83.001431000000053], [42.398016213600052, -82.993843000000055], [42.404504811900054, -82.993843000000055], [42.404504811900054, -83.001431000000053]]",0.338574063714
184.0,65.6268059909,1139,"[[42.398016213600052, -82.993843000000055], [42.398016213600052, -82.986255000000057], [42.404504811900054, -82.986255000000057], [42.404504811900054, -82.993843000000055]]",0.356667423864
216.0,72.5249474347,1140,"[[42.398016213600052, -82.986255000000057], [42.398016213600052, -82.978667000000058], [42.404504811900054, -82.978667000000058], [42.404504811900054, -82.986255000000057]]",0.335763645531
172.0,60.2998400032,1141,"[[42.398016213600052, -82.978667000000058], [42.398016213600052, -82.97107900000006], [42.404504811900054, -82.97107900000006], [42.404504811900054, -82.978667000000058]]",0.350580465135
255.0,89.4270823598,1142,"[[42.398016213600052, -82.97107900000006], [42.398016213600052, -82.963491000000062], [42.404504811900054, -82.963491000000062], [42.404504811900054, -82.97107900000006]]",0.350694440627
